Season,Team,Player,Position,MP,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,OFE,DFE
2025,Boston Celtics,Jaden Springer,SG,5.4,0.2,0.7,0.2,0.6,0.6,0.8,0.2,0.8,0.4,0.5,0.0,0.2,0.7,1.7,1.4814814814814814,0.5
2025,New York Knicks,Mikal Bridges,SF,37.0,2.0,5.6,5.2,8.8,1.2,1.4,0.9,2.3,3.7,0.9,0.5,1.6,1.5,17.6,2.5621621621621626,0.30000000000000004
2025,New York Knicks,OG Anunoby,PF,36.6,2.3,6.2,4.3,7.7,2.5,3.1,1.3,3.5,2.2,1.5,0.9,1.4,2.3,18.0,2.4480874316939887,0.5109289617486339
2025,New York Knicks,Jalen Brunson,PG,35.4,2.3,6.1,6.7,12.4,5.7,6.9,0.4,2.5,7.3,0.9,0.1,2.5,2.1,26.0,4.231638418079097,0.16101694915254247
2025,New York Knicks,Karl-Anthony Towns,C,35.0,2.0,4.7,6.9,12.2,4.7,5.7,2.9,9.8,3.1,1.0,0.7,2.7,3.5,24.4,3.565714285714286,0.9514285714285715
2025,New York Knicks,Miles McBride,SG,24.9,1.8,4.9,1.7,3.7,0.8,1.0,0.7,1.8,2.9,1.0,0.3,0.6,1.7,9.5,2.216867469879518,0.285140562248996
2025,New York Knicks,Precious Achiuwa,C,20.5,0.2,0.6,2.7,5.1,0.7,1.2,1.8,3.8,1.0,0.8,0.7,0.8,1.4,6.6,1.5999999999999999,0.9073170731707316
2025,New York Knicks,P.J. Tucker,SF,19.3,1.0,2.0,0.0,0.3,0.0,0.0,1.3,1.3,0.0,0.3,0.3,0.3,2.7,3.0,0.8082901554404146,-0.21243523316062182
2025,New York Knicks,Mitchell Robinson,C,17.1,0.0,0.0,2.2,3.3,0.8,1.1,3.1,2.9,0.8,0.9,1.1,0.6,1.5,5.1,1.9415204678362574,1.070175438596491
2025,New York Knicks,Delon Wright,PG,16.4,0.6,1.7,1.1,1.8,0.4,0.6,0.9,0.6,2.1,0.9,0.2,0.6,0.6,4.3,1.853658536585366,0.39024390243902446
2025,New York Knicks,Landry Shamet,SG,15.2,1.2,3.1,0.9,1.5,0.2,0.4,0.2,1.0,0.5,0.5,0.0,0.4,1.0,5.7,1.7763157894736843,0.13157894736842105
2025,New York Knicks,Cameron Payne,PG,15.1,1.3,3.6,1.2,2.6,0.7,0.8,0.2,1.3,2.8,0.5,0.2,0.7,1.5,6.9,2.794701986754967,0.15231788079470204
2025,New York Knicks,Jericho Sims,C,10.8,0.0,0.0,0.7,1.2,0.2,0.3,1.3,2.0,0.6,0.2,0.3,0.5,1.2,1.6,0.9814814814814814,0.5185185185185186
2025,New York Knicks,Ariel Hukporti,C,8.7,0.0,0.0,0.8,1.2,0.2,0.5,0.6,1.5,0.4,0.0,0.6,0.8,1.3,1.9,0.896551724137931,0.4942528735632185
2025,New York Knicks,Kevin McCullar Jr.,SF,7.3,0.0,0.3,0.5,1.5,0.5,0.5,0.0,2.0,0.5,0.3,0.3,0.0,1.5,1.5,0.9315068493150684,0.6438356164383561
2025,New York Knicks,Tyler Kolek,PG,7.2,0.3,1.1,0.3,0.9,0.3,0.4,0.2,0.5,1.7,0.3,0.1,0.4,0.6,2.0,2.0277777777777772,0.22222222222222215
2025,New York Knicks,Pacôme Dadiet,SG,6.2,0.3,1.1,0.2,0.7,0.2,0.3,0.2,0.8,0.3,0.2,0.1,0.2,0.4,1.7,0.9677419354838708,0.5161290322580645
2025,New York Knicks,Matt Ryan,SF,3.6,0.3,1.0,0.2,0.6,0.1,0.1,0.0,0.4,0.2,0.1,0.0,0.2,0.1,1.5,1.3888888888888888,0.47222222222222227
2025,New York Knicks,Jacob Toppin,SF,3.1,0.0,0.1,0.2,0.5,0.0,0.0,0.1,0.6,0.3,0.1,0.0,0.1,0.2,0.4,0.7096774193548387,0.6451612903225806
2025,New York Knicks,MarJon Beauchamp,SF,2.8,0.2,0.8,0.7,1.0,0.7,0.7,0.3,1.2,0.2,0.2,0.0,0.2,0.3,2.5,4.571428571428572,1.6071428571428572
2025,New York Knicks,Anton Watson,SF,2.4,0.0,0.1,0.4,0.9,0.0,0.0,0.1,0.2,0.2,0.1,0.0,0.2,0.3,0.9,1.25,-0.041666666666666616
2025,Indiana Pacers,Pascal Siakam,PF,32.7,1.6,4.2,6.2,11.0,2.9,3.9,1.7,5.2,3.4,0.9,0.5,1.4,2.4,20.2,3.3027522935779814,0.5565749235474007
2025,Indiana Pacers,Myles Turner,C,30.2,2.2,5.5,3.3,5.8,2.6,3.3,1.3,5.3,1.5,0.8,2.0,1.7,2.5,15.6,2.490066225165563,0.9768211920529801
2025,Indiana Pacers,Bennedict Mathurin,SF,29.8,1.4,4.0,4.1,7.8,3.8,4.6,1.2,4.1,1.9,0.7,0.3,1.9,2.3,16.1,2.523489932885906,0.38590604026845626
2025,Indiana Pacers,Andrew Nembhard,SG,28.9,0.8,2.7,3.0,5.6,1.7,2.1,0.5,2.8,5.0,1.2,0.2,1.7,2.3,10.0,2.207612456747405,0.29411764705882354
2025,Indiana Pacers,Aaron Nesmith,SF,24.9,1.9,4.3,2.4,4.1,1.6,1.8,0.8,3.1,1.2,0.8,0.4,0.8,2.5,12.0,2.5381526104417675,0.317269076305221
2025,Indiana Pacers,Obi Toppin,PF,19.6,1.4,3.8,2.6,3.8,1.1,1.4,0.7,3.3,1.6,0.6,0.4,0.9,1.4,10.5,2.877551020408163,0.6632653061224489
2025,Indiana Pacers,Ben Sheppard,SG,19.5,1.1,3.2,0.8,1.4,0.4,0.4,0.7,2.1,1.3,0.6,0.2,0.3,2.0,5.3,1.5692307692307692,0.1846153846153846
2025,Indiana Pacers,T.J. McConnell,PG,17.9,0.2,0.6,3.9,7.3,0.7,1.0,0.6,1.9,4.4,1.1,0.3,1.4,1.0,9.1,3.262569832402235,0.6480446927374303
2025,Indiana Pacers,Isaiah Jackson,C,16.8,0.0,0.0,2.8,4.6,1.4,2.8,2.2,3.4,1.0,0.6,1.6,1.0,2.8,7.0,2.1666666666666665,0.9523809523809523
2025,Indiana Pacers,Jarace Walker,PF,15.8,1.0,2.5,1.3,2.3,0.6,0.9,0.3,2.7,1.5,0.7,0.3,1.0,1.5,6.1,2.0126582278481013,0.6265822784810126
2025,Indiana Pacers,Thomas Bryant,C,15.1,0.8,2.3,1.9,2.9,0.8,0.9,1.4,2.5,0.9,0.5,0.6,0.5,1.2,6.9,2.5298013245033113,0.7814569536423842
2025,Indiana Pacers,Quenton Jackson,PG,13.6,0.5,1.4,1.5,2.9,1.1,1.4,0.5,1.1,1.9,0.8,0.2,0.6,1.5,5.8,2.5294117647058822,0.24264705882352947
2025,Indiana Pacers,Enrique Freeman,PF,8.2,0.0,0.5,0.7,1.2,0.6,0.9,0.5,0.9,0.4,0.1,0.1,0.3,1.0,2.1,1.1463414634146343,0.0
2025,Indiana Pacers,Tony Bradley,C,8.1,0.1,0.2,2.0,3.0,0.1,0.4,1.3,1.7,0.4,0.1,0.6,0.4,0.8,4.4,2.9876543209876547,1.0123456790123457
2025,Indiana Pacers,Johnny Furphy,SG,7.6,0.3,1.0,0.4,0.8,0.4,0.4,0.5,1.0,0.4,0.4,0.2,0.2,0.8,2.1,1.4473684210526316,0.5263157894736842
2025,Indiana Pacers,RayJ Dennis,PG,6.4,0.5,1.9,0.5,1.1,0.2,0.2,0.2,0.9,1.3,0.6,0.2,0.5,0.6,2.7,2.25,0.9062500000000001
2025,Indiana Pacers,Moses Brown,C,5.1,0.0,0.0,1.4,2.2,0.3,0.6,0.4,1.0,0.0,0.2,0.1,0.7,0.7,3.2,2.3137254901960786,0.4901960784313726
2025,Indiana Pacers,James Wiseman,C,5.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,5.6,0.8
2025,Indiana Pacers,James Johnson,PF,3.1,0.0,0.3,0.3,0.7,0.0,0.1,0.0,0.5,0.3,0.0,0.2,0.3,0.4,0.7,0.3225806451612903,0.5161290322580645
2025,Indiana Pacers,Jahlil Okafor,C,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3333333333333333
2025,Indiana Pacers,Tristen Newton,SG,1.6,0.0,0.6,0.2,0.6,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.6,-0.24999999999999967,-1.25
2025,Milwaukee Bucks,Giannis Antetokounmpo,PF,34.2,0.2,0.9,11.6,18.7,6.5,10.6,2.2,9.7,6.5,0.9,1.2,3.1,2.3,30.4,4.912280701754385,1.2368421052631577
2025,Milwaukee Bucks,Kyle Kuzma,PF,31.8,1.5,4.6,3.9,7.3,2.1,3.2,0.8,4.8,2.2,0.5,0.4,2.2,2.0,14.5,1.9874213836477987,0.4842767295597484
2025,Milwaukee Bucks,Brook Lopez,C,31.8,1.7,4.7,3.2,5.0,1.4,1.7,1.4,3.6,1.8,0.6,1.9,1.1,2.1,13.0,2.150943396226415,0.7138364779874214
2025,Milwaukee Bucks,Taurean Prince,SF,27.1,1.8,4.2,1.1,2.2,0.5,0.6,0.4,3.2,1.9,1.0,0.2,1.0,2.1,8.2,1.6457564575645753,0.3653136531365313
2025,Milwaukee Bucks,Gary Trent Jr.,SG,25.6,2.4,5.9,1.4,3.0,1.1,1.2,0.3,2.0,1.2,1.0,0.1,0.6,1.7,11.1,2.1484374999999996,0.24609375000000003
2025,Milwaukee Bucks,Bobby Portis,PF,25.4,1.3,3.6,4.3,8.5,1.2,1.5,1.8,6.6,2.1,0.7,0.5,1.2,1.9,13.9,2.677165354330709,0.9881889763779526
2025,Milwaukee Bucks,Khris Middleton,SF,23.2,1.5,3.7,3.2,5.4,1.7,2.0,0.2,3.5,4.4,0.7,0.2,1.6,2.3,12.6,3.3448275862068964,0.3577586206896551
2025,Milwaukee Bucks,A.J. Green,SG,22.7,2.1,5.0,0.4,0.8,0.3,0.4,0.2,2.1,1.5,0.5,0.1,0.5,2.2,7.4,1.8325991189427318,0.05286343612334807
2025,Milwaukee Bucks,Kevin Porter Jr.,SG,19.9,1.0,2.4,3.1,5.8,2.7,3.1,0.4,3.5,3.7,1.3,0.1,1.7,1.6,11.7,3.42713567839196,0.7336683417085429
2025,Milwaukee Bucks,Delon Wright,PG,15.6,0.5,1.9,0.4,1.3,0.3,0.6,0.6,1.2,1.8,0.9,0.3,0.5,0.7,2.5,0.9871794871794873,0.5833333333333334
2025,Milwaukee Bucks,Jericho Sims,C,15.0,0.0,0.0,1.2,1.8,0.0,0.0,1.4,3.4,0.8,0.1,0.6,0.9,1.4,2.4,0.9466666666666667,0.8
2025,Milwaukee Bucks,Pat Connaughton,SG,14.7,0.6,2.0,1.4,2.3,0.6,0.8,0.5,2.2,1.7,0.2,0.3,0.6,1.1,5.3,2.0952380952380953,0.469387755102041
2025,Milwaukee Bucks,Andre Jackson Jr.,SG,14.6,0.4,1.1,1.0,1.8,0.2,0.4,1.0,1.7,1.2,0.5,0.2,0.9,1.7,3.4,1.273972602739726,0.1986301369863014
2025,Milwaukee Bucks,Ryan Rollins,PG,14.6,0.9,2.1,1.5,2.7,0.6,0.8,0.4,1.6,1.9,0.8,0.3,0.9,1.6,6.2,2.4657534246575343,0.38356164383561653
2025,Milwaukee Bucks,Jamaree Bouyea,PG,12.4,0.2,1.0,1.0,1.4,0.8,1.2,0.2,0.8,2.0,0.8,0.4,1.6,0.4,3.4,1.4516129032258065,0.7419354838709679
2025,Milwaukee Bucks,Pete Nance,PF,11.7,0.8,2.0,0.7,0.8,0.0,0.0,0.5,1.3,1.2,0.2,0.3,0.7,1.2,3.8,1.982905982905983,0.23931623931623938
2025,Milwaukee Bucks,AJ Johnson,SG,6.3,0.4,0.7,0.7,2.0,0.1,0.3,0.0,1.0,1.0,0.1,0.0,0.6,0.0,2.9,2.126984126984127,0.7301587301587301
2025,Milwaukee Bucks,Tyler Smith,PF,5.3,0.6,1.3,0.5,0.9,0.3,0.3,0.3,0.8,0.2,0.1,0.2,0.3,0.5,2.9,2.7547169811320753,0.5471698113207548
2025,Milwaukee Bucks,Chris Livingston,SF,5.0,0.0,0.4,0.4,0.9,0.6,0.8,0.5,1.2,0.2,0.2,0.0,0.3,0.4,1.4,0.96,0.8
2025,Milwaukee Bucks,MarJon Beauchamp,SF,4.7,0.3,0.8,0.4,1.0,0.3,0.5,0.3,1.0,0.3,0.1,0.0,0.5,0.4,2.0,1.531914893617021,0.553191489361702
2025,Milwaukee Bucks,Liam Robbins,C,4.4,0.0,0.2,0.2,0.5,0.4,0.8,0.5,0.4,0.2,0.2,0.2,0.5,0.7,0.7,0.18181818181818182,0.2045454545454546
2025,Milwaukee Bucks,Stanley Umude,SG,3.9,0.1,0.7,0.1,0.5,0.1,0.2,0.2,0.6,0.2,0.1,0.3,0.1,0.4,0.7,0.25641025641025644,0.8717948717948719
2025,Detroit Pistons,Tobias Harris,PF,31.6,1.2,3.6,4.0,7.4,2.0,2.3,0.9,5.0,2.2,1.0,0.8,1.2,1.9,13.7,2.1645569620253164,0.7246835443037974
2025,Detroit Pistons,Jaden Ivey,SG,29.9,2.1,5.1,4.2,8.6,2.8,3.9,1.3,2.8,4.0,0.9,0.4,3.0,2.2,17.6,2.8896321070234117,0.2943143812709029
2025,Detroit Pistons,Tim Hardaway Jr.,SG,28.0,2.2,5.9,1.4,2.9,1.6,1.9,0.2,2.1,1.6,0.5,0.1,0.6,1.2,11.0,1.9785714285714289,0.22142857142857147
2025,Detroit Pistons,Malik Beasley,SG,27.8,3.9,9.3,1.7,3.7,1.2,1.7,0.6,2.0,1.7,0.9,0.1,1.0,1.5,16.3,2.892086330935252,0.24100719424460434
2025,Detroit Pistons,Jalen Duren,C,26.1,0.0,0.0,4.8,7.0,2.1,3.1,3.6,6.8,2.7,0.7,1.1,1.7,3.2,11.8,2.796934865900383,0.9272030651340997
2025,Detroit Pistons,Dennis Schröder,PG,25.2,1.1,3.8,2.3,5.2,2.9,3.4,0.5,2.2,5.3,0.5,0.2,1.3,2.0,10.8,2.722222222222222,0.13492063492063494
2025,Detroit Pistons,Ausar Thompson,SF,22.5,0.2,0.8,4.0,7.0,1.5,2.4,1.9,3.3,2.3,1.7,0.7,1.4,2.8,10.1,2.4,0.6666666666666665
2025,Detroit Pistons,Tolu Smith,PF,22.0,0.0,0.0,6.0,9.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,2.0,3.0,14.0,3.0,0.045454545454545456
2025,Detroit Pistons,Isaiah Stewart,C,19.9,0.2,0.7,2.2,3.6,0.9,1.2,1.8,3.7,1.7,0.4,1.4,0.9,2.5,6.0,1.8291457286432162,0.7989949748743719
2025,Detroit Pistons,Ron Harper Jr.,SF,17.0,0.0,6.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,0.9411764705882353,0.7058823529411765
2025,Detroit Pistons,Simone Fontecchio,SF,16.5,1.0,3.0,1.0,1.9,0.9,1.1,0.7,2.2,0.9,0.4,0.2,0.7,1.3,5.9,1.696969696969697,0.38181818181818183
2025,Detroit Pistons,Ron Holland,SF,15.6,0.4,1.9,2.0,3.3,1.1,1.5,0.5,2.2,1.0,0.6,0.2,0.9,1.7,6.4,1.8333333333333335,0.3525641025641026
2025,Detroit Pistons,Marcus Sasser,PG,14.2,1.0,2.7,1.4,2.5,0.8,0.9,0.3,0.9,2.3,0.6,0.1,0.9,1.3,6.6,2.76056338028169,0.10563380281690142
2025,Detroit Pistons,Wendell Moore Jr.,SG,11.0,0.2,0.7,1.0,1.8,0.7,0.7,0.6,1.7,1.2,0.5,0.2,0.5,0.8,3.2,1.8181818181818181,0.6727272727272727
2025,Detroit Pistons,Paul Reed,C,9.7,0.2,0.6,1.4,2.5,0.7,0.9,0.9,1.8,1.0,0.9,0.6,0.6,1.7,4.1,2.350515463917526,0.9175257731958762
2025,Detroit Pistons,Lindy Waters III,SG,8.8,1.1,2.7,0.1,0.4,0.0,0.0,0.3,0.7,0.7,0.4,0.1,0.2,0.5,3.4,2.136363636363636,0.3977272727272727
2025,Detroit Pistons,Cole Swider,SF,6.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,-1.0769230769230769,0.23076923076923078
2025,Detroit Pistons,Bobi Klintman,SF,5.3,0.3,0.6,0.5,0.6,0.1,0.3,0.1,0.8,0.9,0.3,0.1,0.1,1.0,1.9,2.8679245283018866,0.15094339622641506
2025,Detroit Pistons,Alondes Williams,SG,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,9.5,0.0
2025,Detroit Pistons,Daniss Jenkins,PG,3.3,0.1,1.0,0.3,0.4,0.0,0.3,0.0,0.3,0.4,0.0,0.0,0.1,0.3,1.0,0.9696969696969698,-0.09090909090909093
2025,Orlando Magic,Franz Wagner,SF,33.7,1.7,5.9,7.2,13.5,4.5,5.2,0.9,4.8,4.7,1.3,0.4,2.3,2.5,24.2,3.5905044510385755,0.5252225519287833
2025,Orlando Magic,Kentavious Caldwell-Pope,SG,29.6,1.5,4.3,1.6,2.8,1.1,1.2,0.4,1.8,1.8,1.3,0.4,0.8,1.8,8.7,1.554054054054054,0.3108108108108109
2025,Orlando Magic,Jalen Suggs,PG,28.6,2.2,6.9,3.5,6.8,2.8,3.1,0.7,3.4,3.7,1.5,0.9,2.9,2.8,16.2,2.643356643356643,0.5524475524475524
2025,Orlando Magic,Wendell Carter Jr.,C,25.9,0.5,2.3,2.8,4.9,1.9,2.6,2.2,5.0,2.0,0.8,0.6,1.1,2.9,9.1,1.8610038610038608,0.5830115830115831
2025,Orlando Magic,Anthony Black,PG,24.2,0.8,2.5,2.6,5.4,1.9,2.5,0.7,2.3,3.1,1.1,0.6,1.8,2.1,9.4,1.991735537190083,0.4173553719008265
2025,Orlando Magic,Tristan Da Silva,SF,22.0,1.1,3.2,1.6,3.3,0.7,0.9,1.0,2.3,1.5,0.4,0.2,0.8,1.3,7.2,1.6363636363636365,0.3045454545454545
2025,Orlando Magic,Goga Bitadze,C,20.4,0.0,0.4,2.9,4.4,1.2,1.9,2.4,4.2,2.0,0.7,1.4,1.0,2.1,7.2,2.1862745098039214,1.0637254901960786
2025,Orlando Magic,Moritz Wagner,C,18.8,0.9,2.5,3.8,5.8,2.6,3.7,1.3,3.6,1.4,0.8,0.4,1.6,1.8,12.9,3.404255319148936,0.7127659574468086
2025,Orlando Magic,Cole Anthony,PG,18.4,1.1,3.3,2.3,4.9,1.4,1.7,0.7,2.4,2.9,0.7,0.5,1.5,2.3,9.4,2.630434782608696,0.34239130434782594
2025,Orlando Magic,Jonathan Isaac,PF,15.4,0.5,2.1,1.3,2.4,1.0,1.5,1.7,2.7,0.6,0.9,1.1,0.5,1.3,5.4,1.6233766233766234,1.2012987012987013
2025,Orlando Magic,Gary Harris,SG,14.8,0.8,2.1,0.3,0.7,0.1,0.3,0.4,0.9,0.6,0.5,0.3,0.4,0.9,3.0,0.9864864864864865,0.30405405405405406
2025,Orlando Magic,Trevelin Queen,SG,13.9,0.7,2.5,1.1,2.3,0.6,0.7,0.8,0.9,1.2,1.0,0.3,0.7,1.2,4.9,1.669064748201439,0.4316546762589928
2025,Orlando Magic,Caleb Houstan,SF,13.6,1.1,2.8,0.3,0.5,0.3,0.3,0.3,1.0,0.6,0.4,0.1,0.2,1.1,4.1,1.6470588235294117,0.12500000000000003
2025,Orlando Magic,Cory Joseph,PG,12.2,0.8,2.1,0.5,0.9,0.3,0.4,0.3,1.1,1.4,0.5,0.1,0.4,1.0,3.5,1.852459016393443,0.2622950819672131
2025,Orlando Magic,Jett Howard,SF,11.7,0.9,3.1,0.7,1.3,0.3,0.4,0.3,0.8,0.7,0.2,0.2,0.6,1.1,4.5,1.5726495726495726,0.04273504273504281
2025,Orlando Magic,Mac McClung,SG,5.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1.5,0.0,0.0,0.0,1.0,0.0,1.0,-0.6
2025,Atlanta Hawks,Jalen Johnson,SF,35.7,1.2,3.9,6.3,11.1,2.6,3.5,1.7,8.3,5.0,1.6,1.0,2.9,1.9,18.9,2.7955182072829126,1.1568627450980393
2025,Atlanta Hawks,Dyson Daniels,SG,33.8,1.1,3.1,4.9,9.1,1.1,1.8,1.6,4.3,4.4,3.0,0.7,2.0,2.3,14.1,2.319526627218935,0.8668639053254438
2025,Atlanta Hawks,De'Andre Hunter,SF,28.8,2.6,6.7,3.5,6.6,4.1,4.8,0.7,3.2,1.5,0.8,0.1,1.6,2.4,19.0,3.111111111111111,0.2222222222222223
2025,Atlanta Hawks,Onyeka Okongwu,C,27.9,0.6,2.0,4.6,7.2,2.2,2.9,3.0,5.9,2.3,0.9,0.9,1.2,2.6,13.4,2.7383512544802873,0.831541218637993
2025,Atlanta Hawks,Jacob Toppin,SF,27.0,5.0,8.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,17.0,3.5555555555555554,0.4444444444444444
2025,Atlanta Hawks,Caris LeVert,SG,26.6,1.8,5.2,3.8,6.3,2.0,2.8,0.7,3.0,2.9,0.9,0.5,1.0,2.0,14.9,3.0375939849624056,0.4285714285714285
2025,Atlanta Hawks,Bogdan Bogdanović,SG,24.9,1.8,6.1,1.6,3.3,1.3,1.4,0.5,2.3,2.0,0.8,0.3,1.5,2.4,10.0,1.7349397590361448,0.1767068273092369
2025,Atlanta Hawks,Zaccharie Risacher,SF,24.6,1.6,4.6,3.1,5.8,1.4,2.0,1.1,2.4,1.2,0.7,0.5,1.2,2.0,12.6,2.3008130081300817,0.3170731707317072
2025,Atlanta Hawks,Georges Niang,PF,23.0,2.7,6.6,1.6,3.1,0.8,1.0,0.5,2.5,1.6,0.4,0.3,1.2,2.6,12.1,2.582608695652174,0.07826086956521743
2025,Atlanta Hawks,Terance Mann,SG,22.7,1.1,2.9,2.8,4.3,0.8,1.2,1.2,1.9,2.1,0.6,0.1,0.7,2.0,9.8,2.5374449339207055,0.0881057268722467
2025,Atlanta Hawks,Clint Capela,C,21.4,0.0,0.0,4.0,7.1,0.9,1.8,3.2,5.4,1.1,0.6,1.0,0.9,1.9,8.9,2.1869158878504678,1.1074766355140189
2025,Atlanta Hawks,Vít Krejčí,PG,20.2,1.6,3.6,1.0,1.5,0.6,0.8,0.4,2.4,2.6,0.6,0.5,0.9,1.8,7.2,2.346534653465347,0.4059405940594059
2025,Atlanta Hawks,Larry Nance Jr.,PF,19.3,1.4,3.2,1.9,3.3,0.4,0.5,1.0,3.3,1.6,0.8,0.5,0.7,1.5,8.5,2.4870466321243523,0.7512953367875648
2025,Atlanta Hawks,Garrison Mathews,SG,17.7,1.8,4.6,0.4,0.8,1.4,1.7,0.3,1.6,1.3,0.6,0.3,0.7,1.7,7.5,2.2372881355932206,0.22033898305084748
2025,Atlanta Hawks,Mouhamed Gueye,PF,16.2,0.6,2.5,1.5,2.7,1.0,1.3,1.3,2.9,0.8,0.8,1.0,0.5,1.7,6.0,1.7407407407407407,0.9814814814814816
2025,Atlanta Hawks,Keaton Wallace,PG,16.2,0.9,2.6,1.2,2.6,0.4,0.4,0.2,1.4,2.6,0.9,0.3,1.1,1.3,5.4,1.9382716049382718,0.425925925925926
2025,Atlanta Hawks,David Roddy,PF,12.8,0.6,1.6,1.0,1.9,0.7,0.8,0.4,2.2,1.1,0.4,0.3,0.7,0.7,4.5,1.84375,0.7890625000000001
2025,Atlanta Hawks,Kobe Bufkin,SG,12.4,0.4,1.9,1.4,2.8,1.3,1.8,0.5,1.6,1.7,0.3,0.2,0.8,0.9,5.3,2.129032258064516,0.42741935483870974
2025,Atlanta Hawks,Daeqwon Plowden,SG,12.0,1.5,2.8,1.2,1.3,0.3,0.3,0.7,1.2,0.3,0.0,0.0,0.7,1.7,7.2,3.3000000000000003,-0.30833333333333335
2025,Atlanta Hawks,Dominick Barlow,PF,10.7,0.2,0.8,1.5,2.5,0.6,0.9,1.0,1.4,0.5,0.3,0.5,0.1,1.3,4.2,2.149532710280374,0.45794392523364474
2025,Chicago Bulls,Coby White,SG,33.1,2.9,7.9,3.9,7.3,3.7,4.1,0.3,3.4,4.5,0.9,0.2,2.4,2.1,20.4,3.2205438066465253,0.30513595166163143
2025,Chicago Bulls,Nikola Vučević,C,31.2,1.8,4.4,5.8,9.8,1.6,2.0,2.4,7.6,3.5,0.8,0.7,1.6,2.2,18.5,3.3269230769230766,0.9551282051282051
2025,Chicago Bulls,Ayo Dosunmu,SG,30.3,1.3,4.1,3.5,5.7,1.3,1.7,0.6,2.9,4.5,0.9,0.4,1.5,2.3,12.3,2.462046204620462,0.2871287128712872
2025,Chicago Bulls,Josh Giddey,PG,30.2,1.5,4.0,3.8,7.4,2.5,3.2,1.8,6.3,7.2,1.2,0.6,2.9,1.7,14.6,3.119205298013245,0.9503311258278146
2025,Chicago Bulls,Kevin Huerter,SG,30.0,2.7,7.2,2.3,4.2,0.6,0.8,0.4,2.8,3.2,1.2,0.3,1.2,2.0,13.2,2.386666666666667,0.35999999999999993
2025,Chicago Bulls,Tre Jones,PG,25.3,0.6,1.2,4.0,6.8,1.7,1.9,0.9,2.3,4.9,1.1,0.3,0.8,1.2,11.5,3.264822134387352,0.4822134387351778
2025,Chicago Bulls,Patrick Williams,PF,25.0,1.5,4.3,1.7,3.9,1.0,1.3,0.7,3.1,2.0,0.8,0.5,1.4,1.4,9.0,1.6480000000000001,0.568
2025,Chicago Bulls,Lonzo Ball,PG,22.2,1.9,5.6,0.6,1.4,0.6,0.8,0.7,2.7,3.3,1.3,0.5,1.2,1.6,7.6,2.018018018018018,0.6576576576576577
2025,Chicago Bulls,Zach Collins,PF,19.7,0.6,2.1,2.6,3.9,1.4,1.5,2.3,4.4,2.1,0.5,0.5,1.3,2.2,8.6,2.558375634517767,0.6903553299492386
2025,Chicago Bulls,Matas Buzelis,SF,18.9,1.2,3.3,2.0,3.6,1.1,1.4,0.7,2.8,1.0,0.4,0.9,0.9,1.6,8.6,2.1587301587301586,0.6772486772486771
2025,Chicago Bulls,Jalen Smith,C,15.0,1.1,3.5,1.8,2.9,1.1,1.4,1.4,4.2,1.0,0.3,0.7,0.6,1.5,8.2,2.7733333333333334,1.1133333333333333
2025,Chicago Bulls,Julian Phillips,SF,14.2,0.6,1.9,1.0,1.7,0.8,1.0,0.8,1.3,0.5,0.5,0.3,0.3,1.4,4.6,1.6338028169014085,0.2535211267605634
2025,Chicago Bulls,Dalen Terry,SG,13.5,0.5,1.4,1.1,2.2,0.7,0.9,0.5,1.2,1.3,0.6,0.2,0.7,1.6,4.5,1.7777777777777777,0.14814814814814814
2025,Chicago Bulls,Torrey Craig,SF,12.6,1.7,3.9,0.8,1.1,0.3,0.4,0.9,1.9,0.6,0.2,0.1,0.0,1.7,6.9,3.1904761904761907,0.08730158730158742
2025,Chicago Bulls,Talen Horton-Tucker,SG,12.5,0.7,2.1,1.6,2.9,1.2,1.7,0.3,1.4,1.4,0.4,0.2,0.7,1.0,6.5,2.6719999999999997,0.368
2025,Chicago Bulls,Jevon Carter,PG,8.9,1.0,2.9,0.6,1.1,0.2,0.3,0.1,1.0,1.1,0.4,0.1,0.3,0.4,4.3,2.6067415730337076,0.5842696629213483
2025,Chicago Bulls,Adama Sanogo,C,5.3,0.0,0.0,1.0,1.8,0.0,0.0,1.3,0.3,0.3,0.0,0.0,0.3,0.3,2.0,2.150943396226415,-0.05660377358490567
2025,Chicago Bulls,Jahmir Young,PG,5.0,0.2,0.3,0.5,0.5,0.3,0.3,0.2,0.3,1.0,0.0,0.0,0.2,0.3,1.8,3.2399999999999998,-0.06000000000000001
